Namespace,Code,Interaction,Communication,Process,Effort,,,,,,,,,,,,,,,,,,,
GameSimulator,"private IEnumerator DestroyFirePrefabsDelayed(PlacedObject_Done plcd)
{
    yield return new WaitForSeconds(3.03f);

    if (plcd.buildingVisual == null) { yield return new WaitForSeconds(3.03f); }

    if (plcd.buildingVisual != null)
    {
        var listOfFireTR = plcd.buildingVisual.gameObject.GetComponentsInChildren<FindOnFire>();
        if (listOfFireTR.Length > 0)
        {
            foreach (var fireTR in listOfFireTR)
            {
                fireTR.gameObject.SetActive(false);
            }
        }
    }
    else
    {
        Debug.Log(""still plcd_transform = null"");
    }
}",0.00,0.00,9.00,1.20,,,,,,,,,,,,,,,,,,,
GameSimulator,"private Vector3 FindRandomRoadHelper()
{
    // find random road
    var allRoads = buildingsManager.GetRoadsList();
    var roadCount = allRoads.Count;
    if (roadCount < 1)
    {
        return Vector3.zero;
    }
    var randInt = UnityEngine.Random.Range(0, roadCount);
    var randRoad = allRoads[randInt];

    // determine pos and add
    return randRoad.getWorldPosition();
}",0.00,0.00,9.00,0.50,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"private void Awake()
{
    if (Instance == null)
    {
        Instance = this;
    }
    else if (Instance != this)
    {
        Destroy(gameObject);
    }
}",0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"private void Start()
{
    totalTutorialCount = guidedTutorialDetailTexts.Count;
    rawResource = RawResource.Instance;
    saveManager = SaveManager.Instance;
    //InitGuidedTutorialFromLoadWithValues();

    StartCoroutine(CheckQueueAssistantMain());

    LocalizationSettings.SelectedLocaleChanged += OnLangChangedEventFired;
}",0.00,0.00,6.00,0.10,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public void QuitGuidedTutorial()
{
    currentIndex = 0;
    isGuidedTutorialOngoing = false;
    isAllUtilsRelatedBuildingsConstructed = true;
    CloseAssistantOnGuidedTutorial();

    //listOfGuidedTutorialHolderTransforms[totalTutorialCount - 1].gameObject.SetActive(false);

    guidedTutorialCloseBtn.gameObject.SetActive(false);
    tutorialManager.ActivateFirstTimeTutorialPartOnFirstTimeOpening();

    blockBuildingConstruction = false;

    saveManager.SaveStartMainCallback();
}",0.00,0.00,9.00,1.00,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public void OnBuildingOnTheGridClicked(PlacedObject_Done plcd)
{
    if (!isGuidedTutorialOngoing) { return; }
    var code = plcd.getPlacedObjectTypeSO().kod;

    if (code == ""DIRTY_TYPE_1"" || code == ""DIRTY_TYPE_2"" || code == ""DIRTY_TYPE_3"" || code == ""DIRTY_TYPE_4"")
    {
        // and if current index == 0 go next
        if (currentIndex == 0)
        {
            IncrementGuidedTutorialByOne();
        }
    }
}",0.00,0.00,5.00,0.20,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"private void OpenAssistantOnGuidedTutorial()
{
    if (!assistantMovingSelfHolder.gameObject.activeSelf) { assistantMovingSelfHolder.gameObject.SetActive(true); }

    assistantDetailsText_T.text = GetCorrectLangugeString_ForGuidedTutorial(guidedTutorialDetailTexts[currentIndex]);
}",0.00,0.00,4.00,0.20,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"private void CloseAssistantOnGuidedTutorial()
{
    if (assistantMovingSelfHolder.gameObject.activeSelf) { assistantMovingSelfHolder.gameObject.SetActive(false); }
}",0.00,0.00,2.00,0.10,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public void OnDirtyAreaRemoved()
{
    if (!isGuidedTutorialOngoing) { return; }
    if (currentIndex == 1)
    {
        IncrementGuidedTutorialByOne();
    }
}",0.00,0.00,4.00,0.05,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public void OnBuildingMenuOpened()
{
    if (!isGuidedTutorialOngoing) { return; }
    if (currentIndex == 2)
    {
        IncrementGuidedTutorialByOne();
    }
    if (currentIndex == 12)
    {
        IncrementGuidedTutorialByOne();
    }
}",0.00,0.00,7.00,0.05,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public void OnBaseSectionClicked()
{
    if (!isGuidedTutorialOngoing) { return; }
    if (currentIndex == 3)
    {
        IncrementGuidedTutorialByOne();
    }
}",0.00,0.00,4.00,0.05,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public void OnBuildingDetailsFromBuildingBarOpened(PlacedObjectTypeSO so)
{
    if (!isGuidedTutorialOngoing) { return; }
    var code = so.kod;

    if (code == ""MAIN"")
    {
        if (currentIndex == 4)
        {
            blockBuildingConstruction = false;
            IncrementGuidedTutorialByOne();
        }
    }
}",0.00,0.00,5.00,0.05,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public void OnNewFarmlandBuildingConstructed(PlacedObjectTypeSO so)
{
    if (!isGuidedTutorialOngoing) { return; }
    var code = so.kod;

    if (code == ""FARM"")
    {
        if (currentIndex == 13)
        {
            IncrementGuidedTutorialByOne();
        }
    }
}",0.00,0.00,5.00,0.05,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public void OnScreenChange()
{
    if (!isGuidedTutorialOngoing) { return; }

    if (currentIndex == 11)
    {
        IncrementGuidedTutorialByOne();
    }

    if (currentIndex == 15)
    {
        IncrementGuidedTutorialByOne();
    }
}",0.00,0.00,7.00,0.05,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public void OnFarmSeedPlanted()
{
    if (!isGuidedTutorialOngoing) { return; }

    if (currentIndex == 14)
    {
        IncrementGuidedTutorialByOne();
    }
}",0.00,0.00,4.00,0.05,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"private IEnumerator CheckQueueAssistantMain()
{
    while (true)
    {
        yield return new WaitForSeconds(3.14f);

        // if guided tutorial is ongoing continue
        //Debug.Log(""isGuidedTutorialOngoing: "" + isGuidedTutorialOngoing);
        if (isGuidedTutorialOngoing) { yield return new WaitForSeconds(11.21f); continue; }

        // check if already displaying assistant message
        // if true continue
        // else check if there are awaiting message in the queue
        if (isAssistantMessageDisplaying) { yield return new WaitForSeconds(9.21f); continue; }

        // check queue and display message if any awaiting
        if (assistantMessageQueue.Count > 0)
        {
            var msg = assistantMessageQueue.Dequeue();
            DisplayMessageOnAssistant(msg);
            assistantLogManager.OnAssistantMesageDisplayToTheUser_AddToLogs(msg);
        }

    }
}",0.00,0.00,12.00,0.80,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"private void DisplayMessageOnAssistant(AssistantMessage msg)
{
    isAssistantMessageDisplaying = true;

    if (msg.importance == AssistantMessageImportance.Suggestion)
    {
        assistantBg.sprite = assistantNormalBg;
    }
    if (msg.importance == AssistantMessageImportance.Critical)
    {
        assistantBg.sprite = assistantCriticalBg;
    }

    if (!assistantMovingSelfHolder.gameObject.activeSelf) { assistantMovingSelfHolder.gameObject.SetActive(true); }
    if (!assistantCloseBtn.gameObject.activeSelf) { assistantCloseBtn.gameObject.SetActive(true); }

    // do not change msg.message

    assistantDetailsText_T.text = GetCorrectLangugeString_ForAllAssistantMessage(msg.message);
}",0.00,0.00,12.00,0.60,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public void CloseAssistantDisplayMessage()
{
    if (assistantMovingSelfHolder.gameObject.activeSelf) { assistantMovingSelfHolder.gameObject.SetActive(false); }
    isAssistantMessageDisplaying = false;
}",0.00,0.00,3.00,0.10,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public void AddMessageToTheQueue(AssistantMessage msg)
{
    assistantMessageQueue.Enqueue(msg);
}",0.00,0.00,2.00,0.01,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"public bool IsAssistanMessageQueueEmpty()
{
    return assistantMessageQueue.Count == 0;
}",0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
GuidedTutorialManager,"private void OnLangChangedEventFired(Locale local)
{
    if (isGuidedTutorialOngoing && assistantMovingSelfHolder.gameObject.activeSelf) { OpenAssistantOnGuidedTutorial(); }
}",0.00,0.00,3.00,0.10,,,,,,,,,,,,,,,,,,,
RoadVisualManager,"private void Start()
{
    placedObject_Done = GetComponent<PlacedObject_Done>();
    grid = placedObject_Done.GetGrid();
    AddNewRoadWrapper(placedObject_Done.getWorldPosition(), placedObject_Done.getPlacedObjectTypeSO());
}",0.00,0.00,8.00,0.10,,,,,,,,,,,,,,,,,,,
RoadVisualManager,"public void SelfRecalculatePrefabOnChange()
{
    try
    {
        var childrenOfPlacedObject = placedObject_Done.gameObject.GetComponentsInChildren<Transform>();
        Destroy(childrenOfPlacedObject[1].gameObject);
    }
    catch { }

    //var tempDir = placedObject_Done.GetDir();
    //var rttionOffset = placedObject_Done.getPlacedObjectTypeSO().GetRotationOffset(tempDir);

    //var worldPos = placedObject_Done.getWorldPosition() + new Vector3(rttionOffset.x, 0, rttionOffset.y) * 5;
    GameObject thisObjectToPlace = GetRoadType(placedObject_Done.GetOrigin().x, placedObject_Done.GetOrigin().y);

    var rttionOffset = placedObject_Done.getPlacedObjectTypeSO().GetRotationOffset(dir);

    var worldPos = placedObject_Done.getWorldPosition() + new Vector3(rttionOffset.x, 0, rttionOffset.y) * 5;


    Instantiate(thisObjectToPlace, worldPos, Quaternion.Euler(0, placedObject_Done.getPlacedObjectTypeSO().GetRotationAngle(dir), 0), placedObject_Done.RoadVisualManager.transform);
}",0.00,0.00,18.00,4.00,,,,,,,,,,,,,,,,,,,
RoadVisualManager,"public VehicleAI[] TryGetAssignedVehicle()
{
    try
    {
        return GetComponentsInChildren<VehicleAI>(true);
    }
    catch { return null; }
}",0.00,0.00,2.00,0.10,,,,,,,,,,,,,,,,,,,
TutorialManager,"private void Start()
{
    totalTutorialCount = listOfTutorialHolderTransforms.Count;
}",0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
TutorialManager,"public void ActivateFirstTimeTutorialPartOnFirstTimeOpening()
{
    isTutorialOngoing = true;
    tutorialHolder.gameObject.SetActive(true);
    screenDimTransform.gameObject.SetActive(true);

    listOfTutorialHolderTransforms[0].gameObject.SetActive(true);
    prevBtn_Transform.gameObject.SetActive(false);

    canvas.sortingOrder = 10;
}",0.00,0.00,10.00,0.10,,,,,,,,,,,,,,,,,,,
TutorialManager,"public void DeActivateFirstTimeTutorialPartOnFirstTimeOpening()
{
    isTutorialOngoing = false;
    currentIndex = 0;
    tutorialHolder.gameObject.SetActive(false);
    screenDimTransform.gameObject.SetActive(false);

    foreach (Transform child in listOfTutorialHolderTransforms)
    {
        child.gameObject.SetActive(false);
    }

    canvas.sortingOrder = 2;
}",0.00,0.00,10.00,0.10,,,,,,,,,,,,,,,,,,,
TutorialManager,"public void OnNextButtonClicked()
{
    // check if last
    if (totalTutorialCount - 1 <= currentIndex)
    {
        // last one is displaying on the screen
        // and clicked next button
        // route user to game
        // close tutorial
        DeActivateFirstTimeTutorialPartOnFirstTimeOpening();
        return;
    }
    else
    {
        prevBtn_Transform.gameObject.SetActive(true);
        listOfTutorialHolderTransforms[currentIndex].gameObject.SetActive(false);
        currentIndex++;
        listOfTutorialHolderTransforms[currentIndex].gameObject.SetActive(true);
    }
}",2.00,0.00,10.00,1.00,,,,,,,,,,,,,,,,,,,
TutorialManager,"public void OnPrevButtonClicked()
{
    // check if first
    if (currentIndex == 0) { return; }
    if (currentIndex == 1)
    {
        // before first one clicked prev
        // now go to very fist one
        // disable prev btn
        prevBtn_Transform.gameObject.SetActive(false);
    }
    listOfTutorialHolderTransforms[currentIndex].gameObject.SetActive(false);
    currentIndex--;
    listOfTutorialHolderTransforms[currentIndex].gameObject.SetActive(true);
}",2.00,0.00,10.00,1.00,,,,,,,,,,,,,,,,,,,
TutorialManager,"public void OnQuitTutorialClicked()
{
    DeActivateFirstTimeTutorialPartOnFirstTimeOpening();
}",2.00,0.00,2.00,0.10,,,,,,,,,,,,,,,,,,,
TutorialManager,public bool GetIsTutorialOngoing() { return isTutorialOngoing; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
FarmerAI,"void Start()
{
    StartCoroutine(StartMainDelayed());

    _agent = GetComponent<NavMeshAgent>();
    _animator = GetComponent<Animator>();
    _target = transform;
}",0.00,0.00,7.00,0.20,,,,,,,,,,,,,,,,,,,
FarmerAI,"private void FixedUpdate()
{
    if (!isInitialized) return;

    if (_agent.remainingDistance < _agent.stoppingDistance && isWalking)
    {
        FindRandomObjectOfInterensTarget();
        return;
    }
    else if (isWalking)
    {
        _agent.destination = _target.position;
    }
}",0.00,0.00,4.00,1.00,,,,,,,,,,,,,,,,,,,
FarmerAI,"private void FindRandomObjectOfInterensTarget()
{
    SetAnimWalk_Disable();
    SetAnimPick_Enable();
    switch (farmerAITargetGroupType)
    {
        case FarmerAITargetGroupType.Barn:
            {
                _target = barnObjectOfInterestList[Random.Range(0, barnObjectOfInterestList.Count)];
                break;
            }
        case FarmerAITargetGroupType.Farm:
            {
                _target = farmObjectOfInterestList[Random.Range(0, farmObjectOfInterestList.Count)];
                break;
            }
    }
    SetNewDestinationOnTargetChangeDelayed();
}",0.00,0.00,10.00,1.00,,,,,,,,,,,,,,,,,,,
FarmerAI,"private void SetNewDestinationOnTargetChangeDelayed()
{
    StartCoroutine(SetNewDestinationOnTargetChangeDelayed_Coroutine());
}",0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
FarmerAI,"private IEnumerator SetNewDestinationOnTargetChangeDelayed_Coroutine()
{
    var rand = Random.Range(0.5f, 2.5f);
    yield return new WaitForSeconds(6 + rand);
    _agent.destination = _target.position;
    SetAnimPick_Disable();
    SetAnimWalk_Enable();
}",0.00,0.00,8.00,1.50,,,,,,,,,,,,,,,,,,,
FarmerAI,"private IEnumerator StartMainDelayed()
{
    var rand = Random.Range(0.1f, 1.45f);
    rand += Random.Range(0.2f, 1.25f);
    yield return new WaitForSeconds(4.0f + rand);

    isInitialized = true;
}",0.00,0.00,6.00,0.40,,,,,,,,,,,,,,,,,,,
FarmerAI,"private void SetAnimWalk_Enable()
{
    isWalking = true;
    _animator.SetBool(""isWalking"", true);
}",0.00,0.00,3.00,0.10,,,,,,,,,,,,,,,,,,,
FarmerAI,"private void SetAnimWalk_Disable()
{
    isWalking = false;
    _animator.SetBool(""isWalking"", false);
}",0.00,0.00,3.00,0.10,,,,,,,,,,,,,,,,,,,
FarmerAI,"private void SetAnimPick_Enable()
{
    _animator.SetBool(""isPickingFruit"", true);
}",0.00,0.00,3.00,0.10,,,,,,,,,,,,,,,,,,,
FarmerAI,"private void SetAnimPick_Disable()
{
    _animator.SetBool(""isPickingFruit"", false);
}",0.00,0.00,3.00,0.10,,,,,,,,,,,,,,,,,,,
LawnMowerAI,"void Start()
{
    _buildingsManager = BuildingsManager.Instance;
    _screenManager = ScreenManager.Instance;

    _agent = GetComponent<NavMeshAgent>();
    _target = transform;

    StartCoroutine(StartMainDelayed());
    StartCoroutine(UpdateFarmsListCoroutine());
}",0.00,0.00,11.00,0.30,,,,,,,,,,,,,,,,,,,
LawnMowerAI,"private void FixedUpdate()
{
    if (!isInitialized) return;

    if (_agent.remainingDistance < _agent.stoppingDistance && isWalking)
    {
        ReCalculateTargetOnDestinationReached();
        return;
    }
    else if (isWalking)
    {
        _agent.destination = _target.position;
    }
}",0.00,0.00,6.00,2.00,,,,,,,,,,,,,,,,,,,
LawnMowerAI,"private void SetNewDestinationOnTargetChange()
{
    _agent.destination = _target.position;
}",0.00,0.00,1.00,0.15,,,,,,,,,,,,,,,,,,,
LawnMowerAI,"private IEnumerator SetNewDestinationOnTargetChangeDelayed_Coroutine()
{
    var rand = Random.Range(0, 3);
    yield return new WaitForSeconds(2 + rand);
    _agent.destination = _target.position;
    isWalking = true;
}",0.00,0.00,5.00,0.65,,,,,,,,,,,,,,,,,,,
LawnMowerAI,"private void SetNewDestinationOnTargetChangeDelayed()
{
    StartCoroutine(SetNewDestinationOnTargetChangeDelayed_Coroutine());
}",0.00,0.00,3.00,0.20,,,,,,,,,,,,,,,,,,,
